app_id,app_name,total_reviews,total_positive,steam_consensus,Title,Platform,Metascore,NumberOfCriticReviews,url,Metascore_Normalized,delta
218620,PAYDAY 2,187096,156574,0.836864497370334,Payday 2,PC,79.0,51.0,https://www.metacritic.com/game/payday-2/,0.79,0.046864497370333935
582160,Assassin's Creed Origins,17832,14918,0.8365859129654554,Assassin's Creed Origins,PC,81.0,63.0,https://www.metacritic.com/game/assassins-creed-origins/,0.81,0.026585912965455316
626690,Sword Art Online: Fatal Bullet,4362,3646,0.8358551123337918,Sword Art Online: Fatal Bullet,PC,64.0,42.0,https://www.metacritic.com/game/sword-art-online-fatal-bullet/,0.64,0.19585511233379183
632350,Cyberdimension Neptunia: 4 Goddesses Online,1282,1071,0.8354134165366615,Cyberdimension Neptunia: 4 Goddesses Online,PC,71.0,12.0,https://www.metacritic.com/game/cyberdimension-neptunia-4-goddesses-online/,0.71,0.1254134165366615
648350,Jurassic World Evolution,18588,15524,0.8351624704110179,Jurassic World Evolution,PC,69.0,57.0,https://www.metacritic.com/game/jurassic-world-evolution/,0.69,0.14516247041101793
397540,Borderlands 3,30246,25241,0.8345235733650731,Borderlands 3,PC,81.0,53.0,https://www.metacritic.com/game/borderlands-3/,0.81,0.024523573365073048
696170,SENRAN KAGURA Peach Beach Splash,875,729,0.8331428571428572,Senran Kagura: Peach Beach Splash,PC,70.0,25.0,https://www.metacritic.com/game/senran-kagura-peach-beach-splash/,0.7,0.13314285714285723
637090,BATTLETECH,17317,14346,0.8284344863429001,BattleTech,PC,78.0,62.0,https://www.metacritic.com/game/battletech/,0.78,0.04843448634290004
485510,Nioh: Complete Edition,7254,6008,0.8282326992004412,Nioh: Complete Edition,PC,84.0,23.0,https://www.metacritic.com/game/nioh-complete-edition/,0.84,-0.011767300799558789
524580,Fairy Fencer F Advent Dark Force,609,502,0.8243021346469622,Fairy Fencer F: Advent Dark Force,PC,71.0,21.0,https://www.metacritic.com/game/fairy-fencer-f-advent-dark-force/,0.71,0.11430213464696226
464920,Surviving Mars,8234,6768,0.821957736215691,Surviving Mars,PC,76.0,39.0,https://www.metacritic.com/game/surviving-mars/,0.76,0.061957736215691006
381210,Dead by Daylight,143988,118010,0.819582187404506,Dead by Daylight,PC,64.0,18.0,https://www.metacritic.com/game/dead-by-daylight/,0.64,0.17958218740450593
544750,SOULCALIBUR VI,5021,4110,0.8185620394343757,SoulCalibur VI,PC,84.0,78.0,https://www.metacritic.com/game/soulcalibur-vi/,0.84,-0.021437960565624303
644930,They Are Billions,14523,11855,0.8162913998485162,They Are Billions,PC,72.0,19.0,https://www.metacritic.com/game/they-are-billions/,0.72,0.0962913998485162
594650,Hunt: Showdown,38954,31796,0.8162448015608154,Hunt: Showdown,PC,81.0,25.0,https://www.metacritic.com/game/hunt-showdown/,0.81,0.006244801560815305
364360,Total War: WARHAMMER,25269,20567,0.8139221971585737,Total War: WARHAMMER,PC,86.0,77.0,https://www.metacritic.com/game/total-war-warhammer/,0.86,-0.04607780284142626
379430,Kingdom Come: Deliverance,35653,28744,0.8062154657392084,Kingdom Come: Deliverance,PC,76.0,60.0,https://www.metacritic.com/game/kingdom-come-deliverance/,0.76,0.04621546573920843
289070,Sid Meier's Civilization VI,68025,54568,0.8021756707092981,Sid Meier's Civilization VI,PC,88.0,84.0,https://www.metacritic.com/game/sid-meiers-civilization-vi/,0.88,-0.07782432929070193
1017900,Age of Empires: Definitive Edition,2527,2025,0.8013454689354966,Age of Empires: Definitive Edition,PC,69.0,50.0,https://www.metacritic.com/game/age-of-empires-definitive-edition/,0.69,0.11134546893549668
306130,The Elder Scrolls Online,49210,39371,0.800060963218858,The Elder Scrolls Online,PC,71.0,64.0,https://www.metacritic.com/game/the-elder-scrolls-online/,0.71,0.09006096321885804
677160,We Were Here Too,1812,1447,0.7985651214128036,We Were Here Too,PC,69.0,7.0,https://www.metacritic.com/game/we-were-here-too/,0.69,0.10856512141280361
355790,Styx: Shards of Darkness,1558,1243,0.7978177150192555,Styx: Shards of Darkness,PC,72.0,38.0,https://www.metacritic.com/game/styx-shards-of-darkness/,0.72,0.0778177150192555
503940,Railway Empire,2983,2362,0.7918203151190077,Railway Empire,PC,74.0,21.0,https://www.metacritic.com/game/railway-empire/,0.74,0.051820315119007754
551730,Toukiden 2,521,412,0.7907869481765835,Toukiden 2,PC,77.0,46.0,https://www.metacritic.com/game/toukiden-2/,0.77,0.020786948176583442
646910,The Crew 2,10289,8133,0.7904558266109437,The Crew 2,PC,64.0,53.0,https://www.metacritic.com/game/the-crew-2/,0.64,0.1504558266109437
502280,BERSERK and the Band of the Hawk,948,749,0.790084388185654,Berserk and the Band of the Hawk,PC,66.0,53.0,https://www.metacritic.com/game/berserk-and-the-band-of-the-hawk/,0.66,0.13008438818565393
225540,Just Cause 3,36850,29079,0.7891180461329715,Just Cause 3,PC,74.0,50.0,https://www.metacritic.com/game/just-cause-3/,0.74,0.04911804613297155
440900,Conan Exiles,32148,25327,0.7878250591016549,Conan Exiles,PC,68.0,32.0,https://www.metacritic.com/game/conan-exiles/,0.68,0.10782505910165485
405710,Staxel,2125,1662,0.7821176470588236,Staxel,PC,61.0,7.0,https://www.metacritic.com/game/staxel/,0.61,0.1721176470588236
247240,Volgarr the Viking,1427,1116,0.7820602662929222,Volgarr the Viking,PC,76.0,9.0,https://www.metacritic.com/game/volgarr-the-viking/,0.76,0.022060266292922237
421020,DiRT 4,4176,3260,0.7806513409961686,DiRT 4,PC,85.0,44.0,https://www.metacritic.com/game/dirt-4/,0.85,-0.06934865900383136
400940,Budget Cuts,1113,865,0.7771787960467206,Budget Cuts,PC,78.0,8.0,https://www.metacritic.com/game/budget-cuts/,0.78,-0.0028212039532794497
552520,Far Cry 5,35253,27363,0.776189260488469,Far Cry 5,PC,81.0,83.0,https://www.metacritic.com/game/far-cry-5/,0.81,-0.03381073951153102
640820,Pathfinder: Kingmaker,13210,10232,0.7745647236941711,Pathfinder: Kingmaker,PC,73.0,33.0,https://www.metacritic.com/game/pathfinder-kingmaker/,0.73,0.04456472369417108
606280,Darksiders III,3967,3054,0.7698512730022687,Darksiders III,PC,64.0,59.0,https://www.metacritic.com/game/darksiders-iii/,0.64,0.12985127300226873
671440,Rise of Industry,1881,1445,0.7682083997873471,Rise of Industry,PC,62.0,12.0,https://www.metacritic.com/game/rise-of-industry/,0.62,0.14820839978734712
460930,Tom Clancy's Ghost Recon® Wildlands,19243,14699,0.7638621836511978,Tom Clancy's Ghost Recon: Wildlands,PC,70.0,64.0,https://www.metacritic.com/game/tom-clancys-ghost-recon-wildlands/,0.7,0.06386218365119789
377160,Fallout 4,139127,106102,0.7626269523528862,Fallout 4,PC,87.0,58.0,https://www.metacritic.com/game/fallout-4/,0.87,-0.10737304764711375
501080,Fishing: Barents Sea,909,692,0.7612761276127613,Fishing: Barents Sea,PC,69.0,5.0,https://www.metacritic.com/game/fishing-barents-sea/,0.69,0.07127612761276136
346110,ARK: Survival Evolved,184576,138776,0.751863730929265,ARK: Survival Evolved,PC,70.0,18.0,https://www.metacritic.com/game/ark-survival-evolved/,0.7,0.051863730929264995
271590,Grand Theft Auto V,319751,239415,0.7487544995949974,Grand Theft Auto V,PC,97.0,66.0,https://www.metacritic.com/game/grand-theft-auto-v/,0.97,-0.22124550040500257
620590,Ancestors Legacy,2137,1595,0.7463734206832008,Ancestors Legacy,PC,77.0,22.0,https://www.metacritic.com/game/ancestors-legacy/,0.77,-0.023626579316799234
428690,Youtubers Life,6338,4729,0.7461344272641212,Youtubers Life,PC,63.0,5.0,https://www.metacritic.com/game/youtubers-life/,0.63,0.11613442726412115
427290,Vampyr,6686,4960,0.7418486389470536,Vampyr,PC,70.0,67.0,https://www.metacritic.com/game/vampyr/,0.7,0.041848638947053596
526160,The Wild Eight,1504,1101,0.7320478723404256,The Wild Eight,PC,63.0,4.0,https://www.metacritic.com/game/the-wild-eight/,0.63,0.10204787234042556
572410,Steel Division: Normandy 44,2841,2063,0.7261527631115804,Steel Division: Normandy 44,PC,83.0,24.0,https://www.metacritic.com/game/steel-division-normandy-44/,0.83,-0.10384723688841957
582660,Black Desert Online,24805,17849,0.7195726668010481,Black Desert Online,PC,73.0,35.0,https://www.metacritic.com/game/black-desert-online/,0.73,-0.010427333198951838
637670,Secret of Mana,1159,815,0.7031924072476272,Secret of Mana,PC,80.0,8.0,https://www.metacritic.com/game/secret-of-mana/,0.8,-0.09680759275237283
272270,Torment: Tides of Numenera,2601,1794,0.6897347174163783,Torment: Tides of Numenera,PC,81.0,72.0,https://www.metacritic.com/game/torment-tides-of-numenera/,0.81,-0.12026528258362179
574050,DRAGON QUEST HEROES™ II,348,240,0.6896551724137931,Dragon Quest Heroes II,PC,76.0,68.0,https://www.metacritic.com/game/dragon-quest-heroes-ii/,0.76,-0.07034482758620686
297130,Titan Souls,2633,1811,0.687808583364983,Titan Souls,PC,74.0,46.0,https://www.metacritic.com/game/titan-souls/,0.74,-0.05219141663501703
817130,WWE 2K19,1308,890,0.6804281345565749,WWE 2K19,PC,76.0,44.0,https://www.metacritic.com/game/wwe-2k19/,0.76,-0.0795718654434251
275850,No Man's Sky,116212,78056,0.6716690186899804,No Man's Sky,PC,71.0,96.0,https://www.metacritic.com/game/no-mans-sky/,0.71,-0.03833098131001955
593600,PixARK,2803,1842,0.6571530503032466,PixARK,PC,38.0,5.0,https://www.metacritic.com/game/pixark/,0.38,0.27715305030324655
543900,METAL GEAR SURVIVE,2460,1610,0.6544715447154471,Metal Gear Survive,PC,60.0,70.0,https://www.metacritic.com/game/metal-gear-survive/,0.6,0.05447154471544713
304390,For Honor,40861,26692,0.6532390298817944,For Honor,PC,78.0,59.0,https://www.metacritic.com/game/for-honor/,0.78,-0.12676097011820564
578080,PLAYERUNKNOWN'S BATTLEGROUNDS,317846,195456,0.6149393102319991,PlayerUnknown's Battlegrounds,PC,86.0,46.0,https://www.metacritic.com/game/playerunknowns-battlegrounds/,0.86,-0.24506068976800088
583950,Artifact,9452,5591,0.5915150232754972,Artifact,PC,76.0,20.0,https://www.metacritic.com/game/artifact/,0.76,-0.1684849767245028
476600,Call of Duty: WWII,13329,7648,0.573786480606197,Call of Duty: WWII,PC,79.0,83.0,https://www.metacritic.com/game/call-of-duty-wwii/,0.79,-0.21621351939380307
517630,Just Cause 4,8675,4823,0.5559654178674351,Just Cause 4,PC,68.0,43.0,https://www.metacritic.com/game/just-cause-4/,0.68,-0.12403458213256491
510510,WWE 2K17,735,406,0.5523809523809524,WWE 2K17,PC,69.0,52.0,https://www.metacritic.com/game/wwe-2k17/,0.69,-0.13761904761904753
543460,Dead Rising 4,1607,832,0.5177349097697573,Dead Rising 4,PC,72.0,86.0,https://www.metacritic.com/game/dead-rising-4/,0.72,-0.20226509023024264
841370,NBA 2K19,4742,2335,0.49240826655419656,NBA 2K19,PC,82.0,49.0,https://www.metacritic.com/game/nba-2k19/,0.82,-0.3275917334458034
730310,DYNASTY WARRIORS 9,1236,603,0.4878640776699029,Dynasty Warriors 9,PC,65.0,49.0,https://www.metacritic.com/game/dynasty-warriors-9/,0.65,-0.1621359223300971
1225330,NBA 2K21,4228,2039,0.48226111636707664,NBA 2K21,PC,68.0,50.0,https://www.metacritic.com/game/nba-2k21/,0.68,-0.1977388836329234
1056960,Wolfenstein: Youngblood,3228,1540,0.4770755885997522,Wolfenstein: Youngblood,PC,69.0,50.0,https://www.metacritic.com/game/wolfenstein-youngblood/,0.69,-0.21292441140024776
292730,Call of Duty: Infinite Warfare,10810,4860,0.4495837187789084,Call of Duty: Infinite Warfare,PC,77.0,87.0,https://www.metacritic.com/game/call-of-duty-infinite-warfare/,0.77,-0.3204162812210916
285190,"Warhammer 40,000: Dawn of War III",9732,4192,0.43074393752568846,"Warhammer 40,000: Dawn of War III",PC,77.0,76.0,https://www.metacritic.com/game/warhammer-40000-dawn-of-war-iii/,0.77,-0.33925606247431156
247730,Nether,10540,4079,0.38700189753320685,Nether,PC,57.0,7.0,https://www.metacritic.com/game/nether/,0.57,-0.1829981024667931
2870,X Rebirth,4102,1512,0.36860068259385664,X Rebirth,PC,33.0,24.0,https://www.metacritic.com/game/x-rebirth/,0.33,0.03860068259385663
1015500,WWE 2K20,1783,656,0.3679192372406057,WWE 2K20,PC,43.0,29.0,https://www.metacritic.com/game/wwe-2k20/,0.43,-0.06208076275939428
236510,Takedown: Red Sabre,3031,1093,0.3606070603761135,Takedown: Red Sabre,PC,34.0,17.0,https://www.metacritic.com/game/takedown-red-sabre/,0.34,0.020607060376113484
577800,NBA 2K18,3818,1270,0.3326348873755893,NBA 2K18,PC,80.0,54.0,https://www.metacritic.com/game/nba-2k18/,0.8,-0.4673651126244107
258180,Deus Ex: The Fall,2238,702,0.3136729222520107,Deus Ex: The Fall,PC,69.0,43.0,https://www.metacritic.com/game/deus-ex-the-fall/,0.69,-0.37632707774798924
390340,Umbrella Corps,1055,305,0.2890995260663507,Umbrella Corps,PC,38.0,55.0,https://www.metacritic.com/game/umbrella-corps/,0.38,-0.0909004739336493
352550,Urban Empire,848,245,0.28891509433962265,Urban Empire,PC,62.0,20.0,https://www.metacritic.com/game/urban-empire/,0.62,-0.33108490566037735
282560,RollerCoaster Tycoon World,2862,711,0.24842767295597484,RollerCoaster Tycoon World,PC,43.0,7.0,https://www.metacritic.com/game/rollercoaster-tycoon-world/,0.43,-0.18157232704402515
